Model Name,Model RMSE,Model Scatter Index
SVR_tuned,0.20594194249350223,0.022563382183447233
Ridge_tuned,32.07884610974385,3.514348578529803
Lasso_tuned,32.07887872065193,3.5143515420209237
MLPRegressor_tuned,0.4895526374725207,0.05364533256698906
Sequential_tuned,,
