Model Name,Model RMSE,Model Scatter Index
SVR_tuned,0.07471146710684146,0.6595625903183697
Ridge_tuned,0.7460730847383765,6.565212283492238
Lasso_tuned,0.7462244112420827,6.566436088086753
MLPRegressor_tuned,0.011085140108427663,0.09755558897851555
Sequential_tuned,,
