Model Name,Model RMSE,Model Scatter Index
SVR_tuned,0.05406914148823831,0.051709121464582314
Ridge_tuned,5.4594191981302655,5.22058595429612
Lasso_tuned,5.459444454325914,5.220601555393253
MLPRegressor_tuned,0.07821545456247443,0.07480279596333024
Sequential_tuned,,
