Model Name,Model RMSE,Model Scatter Index
SVR_tuned,0.07070523649894335,0.3689094316472267
Ridge_tuned,0.8172858216744602,4.273160798462004
Lasso_tuned,0.8174086180363602,4.273844534595382
MLPRegressor_tuned,0.015067997546799716,0.07876374455220934
Sequential_tuned,,
