Model Name,Model RMSE,Model Scatter Index
SVR_tuned,0.41948327163982424,0.03921896551475104
Ridge_tuned,38.375658297385115,3.587606188087504
Lasso_tuned,38.3756887986403,3.587608522671828
MLPRegressor_tuned,0.5869162976982097,0.054874641830662506
Sequential_tuned,,
