Model Name,Model RMSE,Model Scatter Index
SVR_tuned,0.22516838701794606,0.023794805700792003
Ridge_tuned,33.451094032289696,3.534682219340077
Lasso_tuned,33.45112800738433,3.534685223322551
MLPRegressor_tuned,0.4422252598257291,0.04673858676925005
Sequential_tuned,,
